date,change
01/01/2013,0.00662251655629
01/01/2013,-0.625
01/01/2013,-0.301886792453
01/01/2013,-0.69387755102
01/01/2013,-0.69387755102
01/01/2013,-0.842105263158
01/01/2013,-0.407894736842
01/01/2013,-0.68
01/01/2013,-0.625
01/01/2013,-0.5625
01/01/2013,-0.416666666667
01/01/2013,-0.8125
01/01/2013,-0.111111111111
01/01/2013,-0.111111111111
01/01/2013,-0.571428571429
01/01/2013,0.440677966102
01/01/2013,-0.37067209776
01/01/2013,0.166666666667
01/01/2013,-0.714285714286
01/01/2013,-0.540540540541
01/01/2013,-0.253246753247
01/01/2013,-0.390625
01/01/2013,0.05
01/01/2013,0.157517899761
01/01/2013,0.27397260274
01/01/2013,0.27397260274
01/01/2013,0.27397260274
01/01/2013,-0.0743801652893
01/01/2013,0.0760456273764
01/01/2013,-0.617391304348
01/01/2013,-0.411764705882
01/01/2013,-0.411764705882
01/01/2013,-0.386666666667
01/01/2013,-0.545454545455
01/01/2013,-0.53982300885
01/01/2014,0.152733118971
01/01/2014,-0.673913043478
01/01/2014,-0.0462724935733
01/01/2014,-0.529032258065
01/01/2014,-0.270833333333
01/01/2014,-0.761904761905
01/01/2014,0.356472795497
01/01/2014,0.364238410596
01/01/2014,-0.409482758621
01/01/2014,-0.333333333333
01/01/2014,-0.606060606061
01/01/2014,-0.208333333333
01/01/2014,-0.957142857143
01/01/2014,2.2
01/01/2014,4.33333333333
01/01/2014,0.1
01/01/2014,0.305882352941
01/01/2014,-0.512820512821
01/01/2014,-0.615384615385
01/01/2014,-0.328282828283
01/01/2014,-0.849056603774
01/01/2014,0.943396226415
01/01/2014,0.0132450331126
01/01/2014,-0.263492063492
01/01/2014,-0.424050632911
01/01/2014,-0.638888888889
01/01/2014,0.32
01/01/2014,0.32
01/01/2014,0.32
01/01/2014,-0.705882352941
01/01/2014,-0.742857142857
01/01/2014,-0.907407407407
01/01/2014,-0.341772151899
01/01/2014,0.246231155779
01/01/2014,1.97727272727
01/01/2014,-0.5
01/01/2014,0.728260869565
01/01/2014,-0.536231884058
01/01/2014,-0.633333333333
01/01/2014,-0.461538461538
01/01/2014,-0.0263157894737
01/01/2014,-0.0979381443299
01/01/2014,0.74025974026
01/01/2014,-0.527777777778
01/01/2014,0.5
01/01/2014,0.5
01/01/2014,0.291666666667
01/01/2014,-0.636363636364
01/01/2014,-0.0227272727273
01/01/2014,0.333333333333
01/01/2014,-0.45
01/01/2014,-0.45
01/01/2014,-0.218446601942
01/01/2014,1.64179104478
01/01/2014,-0.308108108108
01/01/2014,-0.583333333333
01/01/2014,-0.583333333333
01/01/2014,-0.351851851852
01/01/2014,0.964391691395
01/01/2014,-0.666666666667
01/01/2014,-0.333333333333
01/01/2014,-0.740740740741
01/01/2014,0.0
01/01/2014,0.536666666667
01/01/2014,0.417721518987
01/01/2014,0.43870014771
01/01/2014,-0.2875
01/01/2014,0.0653594771242
01/01/2014,0.112847222222
01/01/2014,-0.04
